iteration,loss,particle,velocity,x,y
28,6.33352e-06,65,0.870581,0.00257552,-0.276244
28,6.33352e-06,66,0.0111252,-0.00293822,-0.00487812
28,6.33352e-06,67,0.0288569,0.00179748,-0.0135337
28,6.33352e-06,68,0.415399,-0.00829976,0.585644
28,6.33352e-06,69,3.59646,0.427895,0.278767
28,6.33352e-06,70,0.430674,2.0442,-0.00929031
28,6.33352e-06,71,0.00080651,-0.000167222,0.000276881
28,6.33352e-06,72,0.810087,0.0590618,0.825522
28,6.33352e-06,73,0.0133885,0.00241001,0.000709241
28,6.33352e-06,74,0.025902,-0.00766277,0.0159287
28,6.33352e-06,75,0.662347,-0.0201645,-0.00494623
28,6.33352e-06,76,0.00624999,-0.00671282,-0.00016155
28,6.33352e-06,77,0.00152637,-0.000393705,0.000285161
28,6.33352e-06,78,2.07655,-1.26517,0.0154837
28,6.33352e-06,79,0.003523,0.00196707,0.000288807
28,6.33352e-06,80,0.488306,-1.91212,-0.00606503
28,6.33352e-06,81,0.0213144,-0.0131326,0.00177518
28,6.33352e-06,82,0.276943,-0.145335,0.106874
28,6.33352e-06,83,0.352624,0.0522727,-0.0642103
28,6.33352e-06,84,0.0767649,-0.00522944,0.00374261
28,6.33352e-06,85,1.61918,-0.982555,-0.000915825
28,6.33352e-06,86,0.0253238,-0.000586963,-0.0120876
28,6.33352e-06,87,0.202477,0.241995,-0.0183625
28,6.33352e-06,88,0.0208097,0.00676036,-0.00603079
28,6.33352e-06,89,0.0188787,0.0057041,-0.00710655
28,6.33352e-06,90,0.15456,0.067306,-0.00167567
28,6.33352e-06,91,0.000540922,-0.000181385,0.000205121
28,6.33352e-06,92,0.0345916,0.01696,0.0114414
28,6.33352e-06,93,0.00770722,0.00670582,0.000182586
28,6.33352e-06,94,0.00208853,0.000856271,0.00119102
28,6.33352e-06,95,0.247086,-0.0131433,0.136116
28,6.33352e-06,96,0.000757009,-0.000575351,-0.000690523
28,6.33352e-06,97,0.0272811,0.0119601,0.00434148
28,6.33352e-06,98,0.145462,0.000537056,-0.160088
28,6.33352e-06,99,0.00042301,-0.000119505,-0.00177985
29,6.33352e-06,0,0.000608427,-0.000518714,-0.00168772
29,6.33352e-06,1,0.00036975,7.50847e-05,-0.000190031
29,6.33352e-06,2,0.333421,0.0528404,0.555553
29,6.33352e-06,3,0.312966,-0.280178,-0.000579438
29,6.33352e-06,4,0.000651107,-0.000421636,-0.000310324
29,6.33352e-06,5,0.000767539,-0.000297401,2.78019e-05
29,6.33352e-06,6,0.087721,0.00771872,0.904149
29,6.33352e-06,7,0.0111884,-0.000312298,0.00270512
29,6.33352e-06,8,0.703009,1.03886,-0.169798
29,6.33352e-06,9,0.421401,0.160813,-0.0641752
29,6.33352e-06,10,0.213171,-0.0468094,-0.0926062
29,6.33352e-06,11,5.18576,1.97072,0.270783
29,6.33352e-06,12,0.194699,-0.127957,-0.0246884
29,6.33352e-06,13,1.15242,0.40993,-0.0261864
29,6.33352e-06,14,0.0708159,-0.100214,0.0121318
29,6.33352e-06,15,0.000843313,0.00149879,-0.000294395
29,6.33352e-06,16,0.0216985,0.0013354,0.111608
29,6.33352e-06,17,1.00644,-0.472572,0.0179576
29,6.33352e-06,18,0.0358134,0.0227164,-0.0171403
29,6.33352e-06,19,0.00330781,0.000217299,0.00201974
29,6.33352e-06,20,0.0408692,0.0123873,-0.00151581
29,6.33352e-06,21,0.0132694,0.00277091,2.4896e-06
29,6.33352e-06,22,0.264737,-0.0167153,-0.0940173
29,6.33352e-06,23,1.26227,0.906477,1.07387
29,6.33352e-06,24,0.14457,0.0919614,-0.671763
29,6.33352e-06,25,0.172689,0.0243859,0.255891
29,6.33352e-06,26,7.26961,-0.088348,4.73739
29,6.33352e-06,27,0.707789,0.119345,0.0341712
29,6.33352e-06,28,0.787451,3.66802,0.122329
29,6.33352e-06,29,0.00220501,0.00355548,0.00021859
29,6.33352e-06,30,0.0186733,0.00334565,0.0209077
29,6.33352e-06,31,0.00071612,-0.000526461,0.000447611
29,6.33352e-06,32,0.00464763,0.00243778,-0.00143047
29,6.33352e-06,33,2.04013,-0.732885,-0.0181092
29,6.33352e-06,34,0.564623,0.0803452,-0.0516741
29,6.33352e-06,35,0.145868,0.109919,0.00540267
29,6.33352e-06,36,8.23729e-05,0.000206694,-0.000337178
29,6.33352e-06,37,0.0142871,9.11461e-05,0.00821622
29,6.33352e-06,38,0.699153,-0.476053,-0.00683971
29,6.33352e-06,39,0.0766733,0.014062,-0.0694872
29,6.33352e-06,40,0.0137059,-0.00148158,-0.00670473
29,6.33352e-06,41,8.17644,3.51172,2.77582
29,6.33352e-06,42,0.00259138,0.00800444,0.00172096
29,6.33352e-06,43,0.0191751,0.00560674,-0.00101081
29,6.33352e-06,44,2.19779,0.707764,0.723571
29,6.33352e-06,45,0.00311967,0.00406587,0.00165488
29,6.33352e-06,46,0.0786698,0.00959361,-0.0326563
29,6.33352e-06,47,0.0692034,-0.0364116,-0.000269889
29,6.33352e-06,48,0.975861,-2.01612,-0.00543572
29,6.33352e-06,49,0.143447,-0.00453303,-0.0263679
29,6.33352e-06,50,0.022282,0.090574,1.42114
29,6.33352e-06,51,0.0571207,-0.0237669,0.0106527
29,6.33352e-06,52,0.00197189,0.000616644,5.11941e-05
29,6.33352e-06,53,1.9655,-0.709746,-0.000165398
29,6.33352e-06,54,1.6507,0.000276013,0.086896
29,6.33352e-06,55,0.267715,-0.00489308,0.443498
29,6.33352e-06,56,0.015219,-0.00528605,-0.00127123
29,6.33352e-06,57,0.0995297,-0.000319642,0.052481
29,6.33352e-06,58,1.05813,-0.0499799,0.323312
29,6.33352e-06,59,0.0887558,0.163638,0.000775036
29,6.33352e-06,60,0.00479779,0.00312368,-0.00050215
29,6.33352e-06,61,0.00714967,0.000502088,0.00323213
29,6.33352e-06,62,0.256074,-0.9399,0.0172704
29,6.33352e-06,63,6.76027,-2.05134,-0.00643025
29,6.33352e-06,64,0.00513721,0.00947079,0.0563936
29,6.33352e-06,65,1.91744,0.153231,1.63527
29,6.33352e-06,66,0.00197704,-0.00350273,-0.00298339
29,6.33352e-06,67,0.0236303,-0.00449181,0.00924432
29,6.33352e-06,68,0.216331,0.00489438,0.801572
29,6.33352e-06,69,1.04097,0.634952,1.29894
29,6.33352e-06,70,0.787622,1.25831,0.042835
29,6.33352e-06,71,0.000348835,-0.00018972,-7.12284e-05
29,6.33352e-06,72,1.1321,-0.0477769,-0.301529
29,6.33352e-06,73,0.00484334,0.00724924,0.000509715
29,6.33352e-06,74,0.0172309,0.00461974,0.0038438
29,6.33352e-06,75,0.274537,0.254368,-0.00329978
29,6.33352e-06,76,0.00334202,-0.00428156,0.0021315
29,6.33352e-06,77,0.00081992,-0.000298292,-0.000529189
29,6.33352e-06,78,0.773476,-0.491786,0.0274335
29,6.33352e-06,79,0.00297695,-0.000909445,0.00105557
29,6.33352e-06,80,0.77824,-1.13476,0.0310653
29,6.33352e-06,81,0.0084408,-0.00485122,0.000142376
29,6.33352e-06,82,0.153536,-0.00945485,0.178357
29,6.33352e-06,83,0.0841664,0.0514573,-0.148373
29,6.33352e-06,84,0.0304244,-0.0046848,-0.0266769
29,6.33352e-06,85,1.32371,0.341145,0.0038778
29,6.33352e-06,86,0.0147522,-0.000472157,0.00266413
29,6.33352e-06,87,0.415436,-0.172769,0.00525896
29,6.33352e-06,88,0.00951009,0.0098024,0.00297965
29,6.33352e-06,89,0.02413,-0.00472879,0.0146515
29,6.33352e-06,90,0.066093,0.00121472,-0.00121217
29,6.33352e-06,91,0.000519425,-0.000359647,-0.000282757
29,6.33352e-06,92,0.0509476,-0.0322264,-0.00183846
29,6.33352e-06,93,0.002115,0.00464857,0.000673484
29,6.33352e-06,94,0.00204128,-0.000284251,-0.000501923
29,6.33352e-06,95,0.0827788,-0.00474912,0.0537641
29,6.33352e-06,96,0.00130507,0.000207655,0.000353555
29,6.33352e-06,97,0.0118164,0.00386308,-0.00426467
29,6.33352e-06,98,0.137262,-0.00124516,-0.0228382
29,6.33352e-06,99,0.00115042,-0.000110995,-0.000629465
30,6.33352e-06,0,0.000777566,-8.92669e-05,-0.0010395
30,6.33352e-06,1,0.000223714,-0.000146596,-0.000159937
30,6.33352e-06,2,1.4656,-1.26025,-0.0954426
30,6.33352e-06,3,0.0402319,-0.248739,0.0245249
30,6.33352e-06,4,0.000738249,-0.000219729,0.000399778
30,6.33352e-06,5,0.000286773,-3.98674e-05,0.000153957
30,6.33352e-06,6,1.62182,-0.000651965,-0.717651
30,6.33352e-06,7,0.00948427,0.000166025,-0.00676707
30,6.33352e-06,8,0.253707,1.08655,0.0793869
30,6.33352e-06,9,0.494178,0.623816,0.108566
30,6.33352e-06,10,0.053006,-0.00227108,-0.0638664
30,6.33352e-06,11,6.8377,-4.76546,1.44465
30,6.33352e-06,12,0.106569,-0.0217309,-0.0332323
30,6.33352e-06,13,0.985789,1.39565,-0.0148597
30,6.33352e-06,14,0.114761,0.0115169,-0.0140658
30,6.33352e-06,15,0.00221824,-0.00071608,-0.000172128
30,6.33352e-06,16,0.0883496,0.00085864,0.0232596
30,6.33352e-06,17,0.650487,-1.12284,0.03503
30,6.33352e-06,18,0.0178805,0.00509903,-0.0201963
30,6.33352e-06,19,0.00377463,0.000641776,-0.00173094
30,6.33352e-06,20,0.0114992,0.0237707,0.000111824
30,6.33352e-06,21,0.00419439,0.00632224,0.00223428
30,6.33352e-06,22,0.0136015,-0.0221775,-0.106474
30,6.33352e-06,23,0.48033,0.951789,0.595684
30,6.33352e-06,24,0.631154,0.120364,-0.0412486
30,6.33352e-06,25,0.532567,-0.0279557,-0.274098
30,6.33352e-06,26,5.28212,0.0785911,-0.542091
30,6.33352e-06,27,0.413916,-0.29438,0.046711
30,6.33352e-06,28,4.9061,-1.23715,0.0267787
30,6.33352e-06,29,0.000715262,0.00345866,-0.000490089
30,6.33352e-06,30,0.0467312,-0.00360997,-0.025303
30,6.33352e-06,31,0.00150872,0.000882229,-9.26114e-05
30,6.33352e-06,32,0.00350011,-0.000847237,-0.00263853
30,6.33352e-06,33,3.04706,2.30808,-0.21066
30,6.33352e-06,34,0.177949,0.102448,-0.228245
30,6.33352e-06,35,0.277353,-0.167399,0.00100376
30,6.33352e-06,36,0.000531736,0.000124936,0.000188235
30,6.33352e-06,37,0.00387546,-0.00378126,0.00806247
30,6.33352e-06,38,0.0613218,-0.532919,0.0161081
30,6.33352e-06,39,0.161063,0.000415247,0.0909963
30,6.33352e-06,40,0.00666326,-0.00345542,-0.000340527
30,6.33352e-06,41,4.54701,2.10751,2.80583
30,6.33352e-06,42,0.0111968,-0.00269393,-0.00158268
30,6.33352e-06,43,0.00973422,-0.00412558,-0.00120337
30,6.33352e-06,44,1.82025,-1.11128,0.789751
30,6.33352e-06,45,0.00541348,-0.000384136,-0.00142785
30,6.33352e-06,46,0.0100823,-0.000458323,-0.0318746
30,6.33352e-06,47,0.0258546,-0.0105584,-0.000536068
30,6.33352e-06,48,5.30802,3.29189,-0.00721546
30,6.33352e-06,49,0.0377683,-0.0422997,-0.0260168
30,6.33352e-06,50,2.09065,-0.0773032,-0.662757
30,6.33352e-06,51,0.053815,0.0296045,0.00375762
30,6.33352e-06,52,0.000331125,0.000483791,0.000354499
30,6.33352e-06,53,0.556862,-0.152885,0.000384729
30,6.33352e-06,54,0.0113929,0.00103178,0.0755282
30,6.33352e-06,55,0.559886,-0.00836489,1.00337
30,6.33352e-06,56,0.00479924,-0.00872494,0.00207642
30,6.33352e-06,57,0.0204874,-7.26596e-05,0.0319951
30,6.33352e-06,58,0.401385,-0.0507821,-0.0780724
30,6.33352e-06,59,0.41196,-0.24812,0.0136733
30,6.33352e-06,60,0.0057197,-0.00241484,0.000926058
30,6.33352e-06,61,0.00301768,0.00046518,0.000214674
30,6.33352e-06,62,1.24172,0.301601,0.0405397
30,6.33352e-06,63,0.654143,-1.40106,0.0644995
30,6.33352e-06,64,0.145223,0.00225426,-0.0886503
30,6.33352e-06,65,2.14576,0.0940337,-0.509671
30,6.33352e-06,66,0.00331805,-0.00213962,4.17333e-05
30,6.33352e-06,67,0.00575123,0.000923281,0.00730693
30,6.33352e-06,68,0.13517,0.0390031,0.670776
30,6.33352e-06,69,3.38143,-2.45603,-0.0721703
30,6.33352e-06,70,2.90365,-1.6449,-0.00794053
30,6.33352e-06,71,0.000129872,-0.000193176,-0.000201054
30,6.33352e-06,72,0.291702,-0.030421,-0.0103433
30,6.33352e-06,73,0.0107932,-0.00354379,0.00045569
30,6.33352e-06,74,0.00888102,0.00437574,-0.00503387
30,6.33352e-06,75,0.752506,-0.498133,-0.000328095
30,6.33352e-06,76,0.00741708,0.00307144,0.00115858
30,6.33352e-06,77,0.00122603,-0.000234869,0.000695196
30,6.33352e-06,78,1.92167,1.42988,0.0278169
30,6.33352e-06,79,0.00106917,-0.00101,-8.85992e-06
30,6.33352e-06,80,0.10723,-1.23028,-0.0176639
30,6.33352e-06,81,0.0122455,0.00738754,-0.000264117
30,6.33352e-06,82,0.145698,0.0522613,0.0463755
30,6.33352e-06,83,0.25214,0.0377403,0.103394
30,6.33352e-06,84,0.0413649,-0.000900493,0.0145145
30,6.33352e-06,85,0.130736,0.210515,-0.00137202
30,6.33352e-06,86,0.00283669,-0.000377957,0.00549926
30,6.33352e-06,87,0.226663,0.0519518,0.0348674
30,6.33352e-06,88,0.0164167,-0.000677711,-0.00965663
30,6.33352e-06,89,0.0143043,-0.00581664,0.000388584
30,6.33352e-06,90,0.0269896,-0.0257657,-0.000509993
30,6.33352e-06,91,0.000300546,-0.000334688,1.67509e-05
30,6.33352e-06,92,0.0112056,-0.0210355,-0.00126407
30,6.33352e-06,93,0.0139057,-0.00923516,-0.000106935
30,6.33352e-06,94,0.000603689,-0.000459463,7.57797e-05
30,6.33352e-06,95,0.0776819,0.0389403,-0.0104676
30,6.33352e-06,96,0.000218262,-4.90708e-06,0.000403111
30,6.33352e-06,97,0.00604109,-0.000548797,-0.000137917
30,6.33352e-06,98,0.0948048,-0.00608606,0.0718429
30,6.33352e-06,99,0.000677517,-0.000132892,4.7698e-05
31,3.95103e-06,0,0.000290515,3.6138e-05,-0.000777449
31,3.95103e-06,1,0.000295124,0.000146585,-0.00019375
31,3.95103e-06,2,1.14858,-1.10187,1.04216
31,3.95103e-06,3,0.977987,-1.22637,-0.00181378
31,3.95103e-06,4,0.000723864,-7.1868e-05,-0.000308824
31,3.95103e-06,5,5.96914e-05,1.97929e-05,0.000155883
31,3.95103e-06,6,2.70411,-0.00223356,1.98646
31,3.95103e-06,7,0.00819346,0.000249746,0.00142596
31,3.95103e-06,8,0.169825,0.922937,0.124888
31,3.95103e-06,9,0.816237,-0.143156,-0.170714
31,3.95103e-06,10,0.114305,0.0173275,0.0487459
31,3.95103e-06,11,5.95623,-2.5599,2.64516
31,3.95103e-06,12,0.0415448,0.0189745,-0.0249235
31,3.95103e-06,13,1.35565,0.04008,-0.0292483
31,3.95103e-06,14,0.0270931,0.0359148,-0.00228513
31,3.95103e-06,15,0.000308247,-0.00088894,8.30889e-05
31,3.95103e-06,16,0.0733387,0.000557339,-0.0500785
31,3.95103e-06,17,1.25223,0.129307,0.0496631
31,3.95103e-06,18,0.0510823,-0.0240398,0.0217599
31,3.95103e-06,19,0.00514964,-0.00130493,0.00303657
31,3.95103e-06,20,0.0116358,0.0121782,-0.000891131
31,3.95103e-06,21,0.00730687,0.000536065,-0.00222782
31,3.95103e-06,22,0.0810473,-0.0373572,-0.0268608
31,3.95103e-06,23,0.856854,0.148992,0.296157
31,3.95103e-06,24,0.258367,0.0430066,0.205266
31,3.95103e-06,25,0.398949,0.0440371,0.118301
31,3.95103e-06,26,1.74539,0.13144,-2.28669
31,3.95103e-06,27,0.155541,-0.149289,-0.00933742
31,3.95103e-06,28,0.215323,-1.44635,0.0777578
31,3.95103e-06,29,0.00101344,0.00260657,5.85576e-05
31,3.95103e-06,30,0.00175069,-0.00245842,-0.0239844
31,3.95103e-06,31,0.00230342,-0.00137167,0.000382418
31,3.95103e-06,32,0.00288899,-0.000911069,0.000249747
31,3.95103e-06,33,4.17275,-1.86457,-0.238466
31,3.95103e-06,34,0.284042,0.00687696,0.0392355
31,3.95103e-06,35,0.330338,0.16289,0.00663265
31,3.95103e-06,36,0.000131752,1.03289e-05,0.000253224
31,3.95103e-06,37,0.0117591,0.00467605,-0.000107654
31,3.95103e-06,38,0.197879,-0.726387,0.0576544
31,3.95103e-06,39,0.127098,-0.00641131,-0.0359181
31,3.95103e-06,40,0.00303223,-0.00170735,0.00213711
31,3.95103e-06,41,4.2054,2.69771,-1.35795
31,3.95103e-06,42,0.00496595,0.00224198,-0.00103725
31,3.95103e-06,43,0.00300976,-0.00639269,0.000776253
31,3.95103e-06,44,0.535625,-1.54925,0.481407
31,3.95103e-06,45,0.00192823,-0.00196007,-0.000316763
31,3.95103e-06,46,0.0232374,-0.00397242,-0.00890442
31,3.95103e-06,47,0.0102616,-0.000331686,0.000309993
31,3.95103e-06,48,2.9296,0.362301,6.12064e-05
31,3.95103e-06,49,0.0548683,0.00936391,-0.00753969
31,3.95103e-06,50,5.07873,0.0417567,4.41458
31,3.95103e-06,51,0.0530131,-0.0220604,0.0156373
31,3.95103e-06,52,0.000369412,0.000297494,3.55027e-05
31,3.95103e-06,53,0.857793,0.704909,0.000133698
31,3.95103e-06,54,1.13081,0.000318842,1.20634
31,3.95103e-06,55,0.244277,-0.00342835,0.759145
31,3.95103e-06,56,0.00541391,-0.00333039,0.00253384
31,3.95103e-06,57,0.0682053,-1.68237e-05,-0.0362102
31,3.95103e-06,58,1.0307,0.0686742,0.945683
31,3.95103e-06,59,0.603382,0.354681,-0.0128054
31,3.95103e-06,60,0.00101299,-0.0025787,-7.3588e-05
31,3.95103e-06,61,0.00166441,-0.000408893,-0.00120175
31,3.95103e-06,62,0.100881,0.381203,-0.0214335
31,3.95103e-06,63,1.84016,0.438015,0.00124736
31,3.95103e-06,64,0.173849,-0.00176094,0.0851523
31,3.95103e-06,65,1.40541,0.0483348,0.894994
31,3.95103e-06,66,0.00276056,0.000365344,0.00120185
31,3.95103e-06,67,0.00705946,-0.00290836,0.00137781
31,3.95103e-06,68,0.28701,0.0440947,0.383811
31,3.95103e-06,69,0.143674,-2.55732,-0.174059
31,3.95103e-06,70,1.72767,0.0825887,0.0171085
31,3.95103e-06,71,0.000190744,-9.27055e-05,-3.89152e-05
31,3.95103e-06,72,0.124957,0.00449025,0.109638
31,3.95103e-06,73,0.00328138,-0.000305308,-7.31931e-05
31,3.95103e-06,74,0.0107827,0.0031411,0.00567793
31,3.95103e-06,75,0.925224,0.42709,0.000598511
31,3.95103e-06,76,0.00140006,0.00300093,-0.000239698
31,3.95103e-06,77,0.00100058,-0.000169021,-0.00030321
31,3.95103e-06,78,1.56621,-0.136201,0.00811318
31,3.95103e-06,79,0.0004761,-0.000732288,-0.000395576
31,3.95103e-06,80,0.821339,-2.05095,0.0154314
31,3.95103e-06,81,0.0166556,-0.00901524,0.00262669
31,3.95103e-06,82,0.132434,0.0027504,-0.0764554
31,3.95103e-06,83,0.269674,-0.00635919,-0.16265
31,3.95103e-06,84,0.00729681,-0.00145622,0.00723885
31,3.95103e-06,85,0.366884,-0.156327,0.00423393
31,3.95103e-06,86,0.00292264,3.65606e-06,0.00260164
31,3.95103e-06,87,0.0336174,0.0559102,0.00148384
31,3.95103e-06,88,0.0135057,0.00921684,-0.000464101
31,3.95103e-06,89,0.00780771,-0.000799336,-0.00559363
31,3.95103e-06,90,0.0644461,0.0386792,-0.00090491
31,3.95103e-06,91,0.000389168,-0.000211412,0.000385878
31,3.95103e-06,92,0.0145994,-0.00717651,0.00332611
31,3.95103e-06,93,0.00800814,-0.00122853,4.842e-05
31,3.95103e-06,94,0.000355713,-0.000145417,0.000242835
31,3.95103e-06,95,0.0417139,0.016004,0.0243745
31,3.95103e-06,96,0.000646249,-0.00027101,-0.000185809
31,3.95103e-06,97,0.00226079,-0.00213341,0.00147459
31,3.95103e-06,98,0.194852,0.00144512,-0.122863
31,3.95103e-06,99,0.000257459,-0.000141213,0.000305022
32,2.00346e-06,0,0.00128349,-9.61963e-05,0.000499203
32,2.00346e-06,1,0.000421911,-0.000186623,6.50584e-05
32,2.00346e-06,2,0.963231,-0.154356,0.868883
32,2.00346e-06,3,0.291271,-0.936223,0.0237318
32,2.00346e-06,4,0.000108679,-0.000178686,-0.000328851
32,2.00346e-06,5,0.000167867,-1.00068e-05,-9.31776e-06
32,2.00346e-06,6,2.28235,0.0106132,-0.29586
32,2.00346e-06,7,0.000858529,-9.63514e-05,0.00221164
32,2.00346e-06,8,0.918353,0.0182282,-0.0328275
32,2.00346e-06,9,1.75726,1.60545,0.00344673
32,2.00346e-06,10,0.0294685,0.0191402,0.0193332
32,2.00346e-06,11,3.41,-0.972814,-0.92296
32,2.00346e-06,12,0.0441529,0.0175812,0.0192074
32,2.00346e-06,13,0.534814,-0.493509,0.00691577
32,2.00346e-06,14,0.0732719,-0.0373563,-0.0019315
32,2.00346e-06,15,0.000751263,-0.000148893,-4.62439e-05
32,2.00346e-06,16,0.0221946,-3.53307e-05,-0.0278918
32,2.00346e-06,17,0.155451,-0.0108056,-0.0176688
32,2.00346e-06,18,0.0178577,-0.0295679,0.00477942
32,2.00346e-06,19,0.00137615,5.087e-05,0.00280078
32,2.00346e-06,20,0.0247823,-0.0126042,-0.000879749
32,2.00346e-06,21,0.00357056,-0.00254826,-0.000428985
32,2.00346e-06,22,0.0737347,-0.00200992,0.0378492
32,2.00346e-06,23,0.984336,0.32979,1.26375
32,2.00346e-06,24,0.339243,-0.0175896,-0.128522
32,2.00346e-06,25,0.0584272,0.0485919,0.060052
32,2.00346e-06,26,1.79212,0.0910664,-0.495022
32,2.00346e-06,27,0.429994,0.279551,0.0221462
32,2.00346e-06,28,0.827707,-0.61903,0.0524745
32,2.00346e-06,29,0.0049557,-0.00234776,0.000175048
32,2.00346e-06,30,0.0229905,0.00607757,-0.0026373
32,2.00346e-06,31,0.00364702,0.00224465,-8.97762e-05
32,2.00346e-06,32,0.00150136,0.000332632,0.00109076
32,2.00346e-06,33,1.7254,-0.195527,0.198886
32,2.00346e-06,34,0.08619,-0.0398766,0.111643
32,2.00346e-06,35,0.179207,-0.016067,-0.00282043
32,2.00346e-06,36,0.000143907,5.34885e-05,0.000115942
32,2.00346e-06,37,0.00305875,0.00500248,-0.00314893
32,2.00346e-06,38,0.277744,-0.990576,-0.0280531
32,2.00346e-06,39,0.0166965,0.00394705,-0.0228232
32,2.00346e-06,40,0.0035605,0.000307982,-0.000798121
32,2.00346e-06,41,5.66066,0.962111,4.03007
32,2.00346e-06,42,0.00188168,0.0022046,0.000844057
32,2.00346e-06,43,0.0127032,0.00629752,0.000200805
32,2.00346e-06,44,3.99659,2.44001,0.239602
32,2.00346e-06,45,0.00304148,0.00104907,-0.000759107
32,2.00346e-06,46,0.0229108,-0.000464415,0.0137362
32,2.00346e-06,47,0.00429097,0.00394991,2.64643e-05
32,2.00346e-06,48,3.78383,-3.42153,-0.00536234
32,2.00346e-06,49,0.0185389,0.0215496,0.0064317
32,2.00346e-06,50,4.17173,0.120316,0.243589
32,2.00346e-06,51,0.00690636,-0.0177763,0.0102203
32,2.00346e-06,52,0.000512936,-0.000184117,-0.000141002
32,2.00346e-06,53,0.235642,0.469267,9.11066e-05
32,2.00346e-06,54,0.00817082,0.000200745,1.19817
32,2.00346e-06,55,1.05449,-0.00261152,-0.295341
32,2.00346e-06,56,0.00473211,0.00139379,0.00226006
32,2.00346e-06,57,0.0525235,-0.00015147,0.0163131
32,2.00346e-06,58,0.523607,0.0204023,0.424306
32,2.00346e-06,59,0.364391,-0.00938583,0.00255141
32,2.00346e-06,60,0.0018725,-0.000781548,0.000452265
32,2.00346e-06,61,0.0015015,-0.000348174,0.000298518
32,2.00346e-06,62,0.623293,-0.242091,-0.0208228
32,2.00346e-06,63,0.224869,0.213249,0.00803751
32,2.00346e-06,64,0.120829,0.0138835,-0.0346592
32,2.00346e-06,65,0.429215,0.00527682,0.467944
32,2.00346e-06,66,0.00174766,0.000814034,-0.000487226
32,2.00346e-06,67,0.00419254,-0.00156492,-0.00259366
32,2.00346e-06,68,0.151207,0.000423671,0.239048
32,2.00346e-06,69,7.26417,4.4176,1.85536
32,2.00346e-06,70,0.560673,0.643258,0.0192614
32,2.00346e-06,71,7.24835e-05,-5.45265e-05,2.26983e-05
32,2.00346e-06,72,0.259938,-0.00182986,-0.150223
32,2.00346e-06,73,0.0016026,0.00129006,-0.000225224
32,2.00346e-06,74,0.00304961,0.000304756,0.00455754
32,2.00346e-06,75,0.986573,-0.559471,-0.00415365
32,2.00346e-06,76,0.00388873,-0.000870335,-0.000607917
32,2.00346e-06,77,0.00025235,-8.95612e-06,-0.000498299
32,2.00346e-06,78,0.54349,-0.67891,0.0372312
32,2.00346e-06,79,0.00078024,4.09155e-05,-0.000500126
32,2.00346e-06,80,2.67793,0.626977,0.0183286
32,2.00346e-06,81,0.0122757,0.00288379,-0.000390869
32,2.00346e-06,82,0.187848,0.0724717,0.0979741
32,2.00346e-06,83,0.0730783,0.0166989,-0.0933047
32,2.00346e-06,84,0.0217588,-0.00465653,-0.0142833
32,2.00346e-06,85,0.16755,0.0112036,0.00167761
32,2.00346e-06,86,0.00256298,2.59132e-05,3.87545e-05
32,2.00346e-06,87,0.0245536,0.036736,-0.0138533
32,2.00346e-06,88,0.0108523,-0.00133157,0.00208602
32,2.00346e-06,89,0.00327278,0.00115367,-0.00296745
32,2.00346e-06,90,0.0435694,-0.00488312,-0.000119815
32,2.00346e-06,91,0.000695738,-7.09164e-05,-0.000295527
32,2.00346e-06,92,0.00778499,0.000571786,0.00257118
32,2.00346e-06,93,0.00409004,0.00282955,0.000558756
32,2.00346e-06,94,0.000205532,5.99731e-05,0.000250464
32,2.00346e-06,95,0.0255562,-0.00811069,0.0159128
32,2.00346e-06,96,6.68337e-05,-0.000231078,-0.000132217
32,2.00346e-06,97,0.00402857,0.000287067,-0.00174577
32,2.00346e-06,98,0.216681,-0.0043231,0.0937414
32,2.00346e-06,99,0.000847268,-0.000104028,-0.000541429
33,3.70532e-08,0,5.62815e-05,-4.17691e-05,0.000484875
33,3.70532e-08,1,0.000181533,-7.43946e-06,9.41722e-05
33,3.70532e-08,2,1.25714,-0.166389,-0.388196
33,3.70532e-08,3,1.08085,0.144468,0.00544173
33,3.70532e-08,4,0.000269821,-0.000100817,-7.05107e-05
33,3.70532e-08,5,6.37896e-05,-2.13307e-05,-7.20942e-05
33,3.70532e-08,6,0.990468,0.0139649,0.694602
33,3.70532e-08,7,0.00235656,7.31126e-05,-0.000138821
33,3.70532e-08,8,0.348717,-0.330454,-0.0377773
33,3.70532e-08,9,0.228425,1.37939,0.0362218
33,3.70532e-08,10,0.0455703,-0.00618833,-0.0185498
33,3.70532e-08,11,2.78691,-1.30997,1.84348
33,3.70532e-08,12,0.025615,-0.00776531,0.0155084
33,3.70532e-08,13,0.717222,0.223593,-0.00613372
33,3.70532e-08,14,0.093639,0.05458,-0.0197074
33,3.70532e-08,15,0.000449164,0.000298588,-8.509e-05
33,3.70532e-08,16,0.0567094,0.000659101,0.0288134
33,3.70532e-08,17,0.0407459,-0.0490288,-0.0317833
33,3.70532e-08,18,0.0439279,0.0115385,-0.0107102
33,3.70532e-08,19,0.00666049,-0.000902079,-0.00379118
33,3.70532e-08,20,0.0381434,0.025533,-0.000191208
33,3.70532e-08,21,0.00610441,0.00307485,-0.00280479
33,3.70532e-08,22,0.0259111,0.0151982,0.057221
33,3.70532e-08,23,1.07626,0.563719,0.213213
33,3.70532e-08,24,0.180627,0.132842,-0.0285385
33,3.70532e-08,25,0.062825,0.0401525,-0.00220351
